movie_id,title,tags
24021,The Twilight Saga: Eclipse,"bella onc again find herself surround by danger as seattl is ravag by a string of mysteri kill and a malici vampir continu her quest for revenge. in the midst of it all, she is forc to choos between her love for edward and her friendship with jacob, know that her decis ha the potenti to ignit the ageless struggl between vampir and werewolf. with her graduat quickli approaching, bella is confront with the most import decis of her life. adventur fantasi drama romanc vampir graduat bite immort werewolf fangvamp kristenstewart robertpattinson taylorlautn davidslad"
121,The Lord of the Rings: The Two Towers,"frodo and sam are trek to mordor to destroy the one ring of power while gimli, legola and aragorn search for the orc-captur merri and pippin. all along, nefari wizard saruman await the fellowship member at the orthanc tower in isengard. adventur fantasi action elv orc middle-earth(tolkien) hobbit basedonnovel explos cave fort armi mission attack guid wizard ring swordandsorceri elijahwood ianmckellen viggomortensen peterjackson"
585,"Monsters, Inc.","jame sullivan and mike wazowski are monsters, they earn their live scare children and are the best in the business... even though they'r more afraid of the children than they are of them. when a child accident enter their world, jame and mike suddenli find that kid are not to be afraid of and they uncov a conspiraci that could threaten all children across the world. anim comedi famili monster infant energysuppli compani rivalri hijink bestfriend scream conveyorbelt energycompani friend johngoodman billycryst marygibb petedoct"
240,The Godfather: Part II,"in the continu saga of the corleon crime family, a young vito corleon grow up in sicili and in 1910 new york. in the 1950s, michael corleon attempt to expand the famili busi into la vegas, hollywood and cuba. drama crime italo-american cuba vorort melancholi prais reveng mafia lawyer blood corruptpolitician bloodybodyofchild manpuncheswoman alpacino robertduval dianekeaton francisfordcoppola"
424,Schindler's List,the true stori of how businessman oskar schindler save over a thousand jewish live from the nazi while they work as slave in hi factori dure world war ii. drama histori war factori concentrationcamp hero holocaust worldwarii nazi defenseindustri biographi theholocaust liamneeson benkingsley ralphfienn stevenspielberg
603,The Matrix,"set in the 22nd century, the matrix tell the stori of a comput hacker who join a group of underground insurg fight the vast and power comput who now rule the earth. action sciencefict savingtheworld artificialintellig manvsmachin philosophi propheci martialart selfsacrific fight insurg virtualr dystopia truth cyberpunk womandirector messiah gnostic keanureev laurencefishburn carrie-annemoss lillywachowski"
607,Men in Black,"men in black follow the exploit of agent kay and jay, member of a top-secret organ establish to monitor and polic alien activ on earth. the two men in black find themselv in the middl of the deadli plot by an intergalact terrorist who ha arriv on earth to assassin two ambassador from oppos galaxies. in order to prevent world from colliding, the mib must track down the terrorist and prevent the destruct of earth. it' just anoth typic day for the men in black. action adventur comedi sciencefict secretident sunglass undercov spacemarin illegalimmigr deport newident giantcockroach cannon flyingsauc staypermit alien fictionalgovernmentag tommyleejon willsmith lindafiorentino barrysonnenfeld"
262500,Insurgent,beatric prior must confront her inner demon and continu her fight against a power allianc which threaten to tear her societi apart. adventur sciencefict thriller basedonnovel revolut dystopia sequel dystopicfutur youngadult 3d diverg shailenewoodley theojam katewinslet robertschwentk
497,The Green Mile,"a supernatur tale set on death row in a southern prison, where gentl giant john coffey possess the mysteri power to heal people' ailments. when the cellblock' head guard, paul edgecomb, recogn coffey' miracul gift, he tri desper to help stave off the condemn man' execution. fantasi drama crime southernusa blackpeopl mentallydis basedonnovel heal deathrow jailguard greatdepress prisonguard electricchair magicr heal deathrowinm 1930 tomhank michaelclarkeduncan davidmors frankdarabont"
168259,Furious 7,deckard shaw seek reveng against domin toretto and hi famili for hi comatos brother. action carrac speed reveng suspens car race musclecar vindiesel paulwalk dwaynejohnson jameswan
280,Terminator 2: Judgment Day,"nearli 10 year have pass sinc sarah connor wa target for termin by a cyborg from the future. now her son, john, the futur leader of the resistance, is the target for a newer, more deadli terminator. onc again, the resist ha manag to send a protector back to attempt to save john and hi mother sarah. action thriller sciencefict cyborg shotgun post-apocalypt dystopia moralambigu mentalinstitut violenc fictionalwar morph nuclearweapon shapeshift savior catchphras arnoldschwarzenegg lindahamilton robertpatrick jamescameron"
147441,Exodus: Gods and Kings,"the defiant leader mose rise up against the egyptian pharaoh ramses, set 400,000 slave on a monument journey of escap from egypt and it terrifi cycl of deadli plagues. adventur drama action mose bibl ancientegypt 3d rams christianbal joeledgerton johnturturro ridleyscott"
674,Harry Potter and the Goblet of Fire,"harri start hi fourth year at hogwarts, compet in the treacher triwizard tournament and face the evil lord voldemort. ron and hermion help harri manag the pressur – but voldemort lurks, await hi chanc to destroy harri and all that he stand for. adventur fantasi famili magic dyinganddeath broom sorcerer'sapprentic schoolofwitchcraft chosenon blackmag boardingschool vision tournament teenag wizard teenagehero basedonyoungadultnovel danielradcliff rupertgrint emmawatson mikenewel"
150689,Cinderella,"when her father unexpectedli pass away, young ella find herself at the merci of her cruel stepmoth and her daughters. never one to give up hope, ella' fortun begin to chang after meet a dash stranger in the woods. romanc fantasi famili drama cinderella magic princ fairytal kingdom royalti orphan lostsho evilstepmoth retel lilyjam cateblanchett richardmadden kennethbranagh"
270303,It Follows,"for 19-year-old jay, fall should be about school, boy and weekend out at the lake. but a seemingli innoc physic encount turn sour and give her the inescap sens that someone, or something, is follow her. face with thi burden, jay and her teenag friend must find a way to escap the horror that seem to be onli a few step behind. horror thriller chase supernatur friend vision school youngadult follow maikamonro keirgilchrist danielzovatto davidrobertmitchel"
281957,The Revenant,"in the 1820s, a frontiersman, hugh glass, set out on a path of vengeanc against those who left him for dead after a bear mauling. western drama adventur thriller fathersonrelationship rape basedonnovel mountain winter grizzlybear wilder frontier reveng murder nativeamerican surviv bear snow violenc animaldeath bearattack deathofson basedontrueev furtrapp leonardodicaprio tomhardi willpoult alejandrogonzáleziñárritu"
254128,San Andreas,"in the aftermath of a massiv earthquak in california, a rescue-chopp pilot make a danger journey across the state in order to rescu hi estrang daughter. action drama thriller california earthquak catastroph disasterfilm 3d sanandrea sanandreascalifornia rescueoper dwaynejohnson alexandradaddario carlagugino bradpeyton"
138832,We're the Millers,a veteran pot dealer creat a fake famili as part of hi plan to move a huge shipment of weed into the u.s. from mexico. comedi crime mexico polic gang drugsmuggl drug famili jasonsudeiki jenniferaniston willpoult rawsonmarshallthurb
82702,How to Train Your Dragon 2,"the thrill second chapter of the epic how to train your dragon trilog bring back the fantast world of hiccup and toothless five year later. while astrid, snotlout and the rest of the gang are challeng each other to dragon race (the island' new favorit contact sport), the now insepar pair journey through the skies, chart unmap territori and explor new worlds. when one of their adventur lead to the discoveri of a secret ice cave that is home to hundr of new wild dragon and the mysteri dragon rider, the two friend find themselv at the center of a battl to protect the peace. fantasi action adventur anim comedi famili fathersonrelationship wifehusbandrelationship sacrific vike sequel rescu dragon mothersonrelationship deathofhusband warrior 3d jaybaruchel gerardbutl kristenwiig deandebloi"
597,Titanic,"84 year later, a 101-year-old woman name rose dewitt bukat tell the stori to her granddaught lizzi calvert, brock lovett, lewi bodine, bobbi buell and anatoli mikailavich on the keldysh about her life set in april 10th 1912, on a ship call titan when young rose board the depart ship with the upper-class passeng and her mother, ruth dewitt bukater, and her fiancé, caledon hockley. meanwhile, a drifter and artist name jack dawson and hi best friend fabrizio de rossi win third-class ticket to the ship in a game. and she explain the whole stori from departur until the death of titan on it first and last voyag april 15th, 1912 at 2:20 in the morning. drama romanc thriller shipwreck iceberg ship panic titan oceanlin epic richwoman-poorman love disast tragiclov classdiffer imax starcrossedlov steerag salvag richsnob 3d 1910 katewinslet leonardodicaprio francesfish jamescameron"
